"","...1","year","imdb","title","test","clean_test","binary","budget","domgross","intgross","code","budget_2013","domgross_2013","intgross_2013","period_code","decade_code","gross_2013","roi"
"1407",1407,1997,"tt0118842","Chasing Amy","ok","ok","PASS",250000,12006514,15155095,"1997PASS",362810,17424311,21993652,4,3,39417963,108.646296959841
"1408",1408,1997,"tt0128996","Cinderella","ok","ok","PASS",2900000,8.5e+07,8.5e+07,"1997PASS",4208591,123355241,123355241,4,3,246710482,58.6206837395223
"1409",1409,1997,"tt0118866","Clockwatchers","ok","ok","PASS",2e+06,537948,539961,"1997PASS",2902476,780691,783612,4,3,1564303,0.538954671804349
"1410",1410,1997,"tt0118880","Con Air","notalk-disagree","notalk","FAIL",8e+07,101117573,224117573,"1997FAIL",116099050,146745677,325247966,4,3,471993643,4.06543932099358
"1411",1411,1997,"tt0118883","Conspiracy Theory","men","men","FAIL",8e+07,76118990,142783718,"1997FAIL",116099050,110466780,207213175,4,3,317679955,2.73628384556118
"1412",1412,1997,"tt0118884","Contact","ok","ok","PASS",9e+07,100920329,165900000,"1997PASS",130611431,146459429,240760405,4,3,387219834,2.96467032812771
"1413",1413,1997,"tt0119080","Eve's Bayou","ok","ok","PASS",5e+06,14843425,14843425,"1997PASS",7256191,21541344,21541344,4,3,43082688,5.93736961995626
"1414",1414,1997,"tt0119081","Event Horizon","ok","ok","PASS",6e+07,26673242,26673242,"1997PASS",87074287,38709226,38709226,4,3,77418452,0.889108078484754
"1415",1415,1997,"tt0119114","Fever Pitch","ok","ok","PASS",4e+07,42071069,50071069,"1997PASS",58049525,61055139,72665044,4,3,133720183,2.30355343992909
"1416",1416,1997,"tt0119137","Flubber","men","men","FAIL",8e+07,92993801,177993801,"1997FAIL",116099050,134956149,258311390,4,3,393267539,3.38734502134169
"1417",1417,1997,"tt0119173","G.I. Jane","ok","ok","PASS",5e+07,48169156,48169156,"1997PASS",72561906,69904916,69904916,4,3,139809832,1.92676625666365
"1418",1418,1997,"tt0119177","Gattaca","notalk-disagree","notalk","FAIL",3.6e+07,12532777,12532777,"1997FAIL",52244573,18188044,18188044,4,3,36376088,0.696265390091331
"1419",1419,1997,"tt0119190","George of the Jungle","ok","ok","PASS",5.5e+07,105263257,174463257,"1997PASS",79818097,152762052,253187730,4,3,405949782,5.08593661409893
"1420",1420,1997,"tt0119217","Good Will Hunting","nowomen-disagree","nowomen","FAIL",1e+07,138433435,225933435,"1997FAIL",14512381,200899879,327883215,4,3,528783094,36.4366876806776
"1421",1421,1997,"tt0119229","Grosse Pointe Blank","ok","ok","PASS",1.5e+07,28084357,31070412,"1997PASS",21768572,40757090,45090566,4,3,85847656,3.94365124179942
"1422",1422,1997,"tt0119282","Hercules","ok-disagree","ok","PASS",7e+07,99112101,250700000,"1997PASS",101586669,143835260,363825398,4,3,507660658,4.99731572062866
"1423",1423,1997,"tt0119345","I Know What You Did Last Summer","ok","ok","PASS",1.7e+07,72250091,125250091,"1997PASS",24671048,104852087,181767707,4,3,286619794,11.617657831155
"1424",1424,1997,"tt0119361","In the Company of Men","notalk","notalk","FAIL",25000,2883661,2883661,"1997FAIL",36281,4184879,4184879,4,3,8369758,230.692593919682
"1425",1425,1997,"tt0119396","Jackie Brown","ok","ok","PASS",1.2e+07,39673162,74727492,"1997PASS",17414858,57575205,108447385,4,3,166022590,9.53338752460686
"1426",1426,1997,"tt0119468","Kiss the Girls","men","men","FAIL",2.7e+07,60527873,60527873,"1997FAIL",39183429,87840357,87840357,4,3,175680714,4.48354619499993
"1427",1427,1997,"tt0119488","L.A. Confidential","notalk","notalk","FAIL",3.5e+07,64604977,110604977,"1997FAIL",50793334,93757206,160514159,4,3,254271365,5.00599872022577
"1428",1428,1997,"tt0119528","Liar Liar","notalk-disagree","notalk","FAIL",4.5e+07,181410615,302710615,"1997FAIL",65305716,263270001,439305185,4,3,702575186,10.7582494922803
"1429",1429,1997,"tt0119654","Men in Black","notalk","notalk","FAIL",9e+07,250690539,587790539,"1997FAIL",130611431,363811668,853024040,4,3,1216835708,9.31645644399991
"1430",1430,1997,"tt0119698","Mononoke-hime","ok","ok","PASS",2e+07,2374107,150350000,"1997PASS",29024763,3445395,218193652,4,3,221639047,7.63620522930713
"1431",1431,1997,"tt0119707","Mortal Kombat: Annihilation","ok","ok","PASS",3e+07,35927406,51327406,"1997PASS",43537144,52139221,74488288,4,3,126627509,2.90849369908141
"1432",1432,1997,"tt0417001","Must love Dogs","men","men","FAIL",3.5e+07,43894863,58894863,"1997FAIL",50793334,63701899,85470471,4,3,149172370,2.9368493511373
"1433",1433,1997,"tt0119738","My Best Friend's Wedding","men-disagree","men","FAIL",4.6e+07,126813153,298923419,"1997FAIL",66756954,184036082,433809062,4,3,617845144,9.25514282751726
"1434",1434,1997,"tt0124819","Orgazmo","notalk","notalk","FAIL",1e+06,582024,627287,"1997FAIL",1451238,844655,910343,4,3,1754998,1.20931094692945
"1435",1435,1997,"tt0120082","Scream 2","ok","ok","PASS",2.4e+07,101363301,101363301,"1997PASS",34829715,147102287,147102287,4,3,294204574,8.4469417564858
"1436",1436,1997,"tt0120094","Selena","ok","ok","PASS",2e+07,35450113,35450113,"1997PASS",29024763,51446556,51446556,4,3,102893112,3.54501127192666
"1437",1437,1997,"tt0120152","Smilla's Sense of Snow","ok","ok","PASS",3.5e+07,2221994,2221994,"1997PASS",50793334,3224642,3224642,4,3,6449284,0.126971070652696
"1438",1438,1997,"tt0120177","Spawn","ok","ok","PASS",4e+07,54979992,87949859,"1997PASS",58049525,79789061,127636188,4,3,207425249,3.57324627548632
"1439",1439,1997,"tt0120201","Starship Troopers","ok","ok","PASS",1e+08,54768952,121100000,"1997PASS",145123812,79482791,175744937,4,3,255227728,1.75868952505189
"1440",1440,1997,"tt0118971","The Devil's Advocate","ok","ok","PASS",5.7e+07,61007424,153007424,"1997PASS",82720573,88536300,222050207,4,3,310586507,3.75464646503355
"1441",1441,1997,"tt0119116","The Fifth Element","notalk-disagree","notalk","FAIL",9.5e+07,63570862,263900000,"1997FAIL",137867622,92256459,382981741,4,3,475238200,3.44706170387127
"1442",1442,1997,"tt0119174","The Game","notalk","notalk","FAIL",5e+07,48265581,48265581,"1997FAIL",72561906,70044851,70044851,4,3,140089702,1.93062323914149
"1443",1443,1997,"tt0119567","The Lost World: Jurassic Park","dubious","dubious","FAIL",7.5e+07,229086679,786686679,"1997FAIL",108842859,332459322,1141669701,4,3,1474129023,13.5436448155042
"1444",1444,1997,"tt0119874","The Peacemaker","dubious","dubious","FAIL",5e+07,41263140,62967368,"1997FAIL",72561906,59882642,91380645,4,3,151263287,2.08461016721363
"1445",1445,1997,"tt0119925","The Postman","notalk","notalk","FAIL",8e+07,17650704,17650704,"1997FAIL",116099050,25615375,25615375,4,3,51230750,0.44126760727155
"1446",1446,1997,"tt0120338","Titanic","ok","ok","PASS",2e+08,658672302,2185672302,"1997PASS",290247625,955890356,3171930973,4,3,4127821329,14.2217230166827
"1447",1447,1997,"tt0120461","Volcano","ok","ok","PASS",9e+07,47546796,120100000,"1997PASS",130611431,69001723,174293699,4,3,243295422,1.86274218219078
"1448",1448,1996,"tt0115591","August","dubious","dubious","FAIL",3400000,12636,12636,"1996FAIL",5049561,18767,18767,4,3,37534,0.00743312141392093
"1449",1449,1996,"tt0115736","Bound","ok","ok","PASS",4500000,3802260,7011317,"1996PASS",6683242,5646983,10412962,4,3,16059945,2.40301712851338
"1450",1450,1996,"tt0115759","Broken Arrow","nowomen","nowomen","FAIL",6.5e+07,70645997,148345997,"1996FAIL",96535720,104920957,220318272,4,3,325239229,3.3691076111516
"1451",1451,1996,"tt0115857","Chain Reaction","notalk","notalk","FAIL",5.5e+07,21226204,60209334,"1996FAIL",81684071,31524414,89420791,4,3,120945205,1.48064614703153
"1452",1452,1996,"tt0116136","DragonHeart","men","men","FAIL",5.7e+07,51364680,104364680,"1996FAIL",84654401,76285021,154998762,4,3,231283783,2.7320940230857
"1453",1453,1996,"tt0116191","Emma","ok","ok","PASS",5900000,22231658,37831658,"1996PASS",8762473,33017679,56186252,4,3,89203931,10.1802232086764
"1454",1454,1996,"tt0116225","Escape from L.A.","notalk","notalk","FAIL",5e+07,25426861,25426861,"1996FAIL",74258246,37763082,37763082,4,3,75526164,1.01707444046012
"1455",1455,1996,"tt0116260","Eye for an Eye","ok","ok","PASS",2e+07,26792700,26792700,"1996PASS",29703299,39791578,39791578,4,3,79583156,2.67926993563914
"1456",1456,1996,"tt0116282","Fargo","ok-disagree","ok","PASS",7e+06,24567751,51204567,"1996PASS",10396154,36487162,76047227,4,3,112534389,10.8246173536868
"1457",1457,1996,"tt0116361","Freeway","ok","ok","PASS",3e+06,295493,295493,"1996PASS",4455495,438856,438856,4,3,877712,0.196995395573331
"1458",1458,1996,"tt0116367","From Dusk Till Dawn","notalk","notalk","FAIL",2e+07,25728961,25728961,"1996FAIL",29703299,38211750,38211750,4,3,76423500,2.57289602747493
"1459",1459,1996,"tt0116477","Hamlet","notalk-disagree","notalk","FAIL",2e+06,1577287,2419669,"1996FAIL",2970330,2342531,3593608,4,3,5936139,1.99847794689479
"1460",1460,1996,"tt0116493","Harriet the Spy","ok","ok","PASS",1.3e+07,26570048,26570048,"1996PASS",19307144,39460903,39460903,4,3,78921806,4.08769966184538
"1461",1461,1996,"tt0116629","Independence Day","ok","ok","PASS",7.5e+07,306169255,817400878,"1996PASS",111387369,454711839,1213975115,4,3,1668686954,14.9809351722815
"1462",1462,1996,"tt0116705","Jingle All the Way","notalk","notalk","FAIL",6e+07,60592389,129832389,"1996FAIL",89109896,89989691,192822510,4,3,282812201,3.17374628066001
"1463",1463,1996,"tt0116778","Kingpin","notalk","notalk","FAIL",2.5e+07,25023424,32223424,"1996FAIL",37129123,37163912,47857099,4,3,85021011,2.28987393534719
"1464",1464,1996,"tt0116931","Love and Other Catastrophes","ok","ok","PASS",250000,212285,743216,"1996PASS",371291,315278,1103798,4,3,1419076,3.82200484256284
"1465",1465,1996,"tt0116996","Mars Attacks!","ok","ok","PASS",8e+07,37771017,101371017,"1996PASS",118813194,56096190,150552679,4,3,206648869,1.73927542929281
"1466",1466,1996,"tt0117060","Mission: Impossible","notalk-disagree","notalk","FAIL",8e+07,180981886,457697994,"1996FAIL",118813194,268787949,679757008,4,3,948544957,7.98349850774991
"1467",1467,1996,"tt0117509","Romeo + Juliet","dubious","dubious","FAIL",14500000,46338728,147542381,"1996FAIL",21534891,68820654,219124769,4,3,287945423,13.3711112352507
"1468",1468,1996,"tt0117571","Scream","ok","ok","PASS",1.5e+07,103046663,173046663,"1996PASS",22277474,153041290,257002834,4,3,410044124,18.4062216389524
"1469",1469,1996,"tt0117589","Secrets & Lies","ok","ok","PASS",4500000,13417292,13417292,"1996PASS",6683242,19926891,19926891,4,3,39853782,5.96324089416484
"1470",1470,1996,"tt0117603","Set It Off","ok","ok","PASS",9e+06,36049108,36049108,"1996PASS",13366484,53538871,53538871,4,3,107077742,8.01091311671791
"1471",1471,1996,"tt0117705","Space Jam","notalk","notalk","FAIL",8e+07,90463534,250200000,"1996FAIL",118813194,134353268,371588265,4,3,505941533,4.25829418406175
"1472",1472,1996,"tt0117723","Spy Hard","notalk","notalk","FAIL",1.8e+07,26936265,26936265,"1996FAIL",26732969,40004796,40004796,4,3,80009592,2.99291829500868
"1473",1473,1996,"tt0117731","Star Trek: First Contact","ok-disagree","ok","PASS",4.6e+07,92027888,1.5e+08,"1996PASS",68317587,136676591,222774739,4,3,359451330,5.26147578953572
"1474",1474,1996,"tt0117765","Striptease","dubious","dubious","FAIL",5e+07,33109743,113309743,"1996FAIL",74258246,49173429,168283656,4,3,217457085,2.92838973061658
"1475",1475,1996,"tt0117887","That Thing You Do!","ok","ok","PASS",2500000,25857416,34557416,"1996PASS",3712912,38402527,51323462,4,3,89725989,24.1659347164705
"1476",1476,1996,"tt0115798","The Cable Guy","notalk","notalk","FAIL",4.7e+07,60240295,102825796,"1996FAIL",69802752,89466773,152713266,4,3,242180039,3.46949127449875
"1477",1477,1996,"tt0115963","The Craft","ok","ok","PASS",1.5e+07,24769466,55669466,"1996PASS",22277474,36786742,82678338,4,3,119465080,5.36259541813403
"1478",1478,1996,"tt0116209","The English Patient","ok","ok","PASS",3.5e+07,78716374,231716374,"1996PASS",51980772,116906798,344137032,4,3,461043830,8.86950717084387
"1479",1479,1996,"tt0116277","The Fan","notalk","notalk","FAIL",5.5e+07,18582965,18582965,"1996FAIL",81684071,27598768,27598768,4,3,55197536,0.675744185179017
"1480",1480,1996,"tt0116313","The First Wives Club","ok","ok","PASS",3e+07,105489203,181489203,"1996PASS",44554948,156668864,269541399,4,3,426210263,9.56594681695061
"1481",1481,1996,"tt0116421","The Glimmer Man","notalk","notalk","FAIL",4.5e+07,20404841,36404841,"1996FAIL",66832422,30304554,54067193,4,3,84371747,1.2624373690961
"1482",1482,1996,"tt0116583","The Hunchback of Notre Dame","notalk","notalk","FAIL",1e+08,100138851,325500000,"1996FAIL",148516493,148722709,483421183,4,3,632143892,4.25638849417216
"1483",1483,1996,"tt0116908","The Long Kiss Goodnight","notalk-disagree","notalk","FAIL",6.5e+07,33447612,33447612,"1996FAIL",96535720,49675220,49675220,4,3,99350440,1.02915729017197
"1484",1484,1996,"tt0117057","The Mirror Has Two Faces","ok","ok","PASS",4.2e+07,41267469,41267469,"1996PASS",62376927,61288998,61288998,4,3,122577996,1.96511758266001
"1485",1485,1996,"tt0117500","The Rock","notalk","notalk","FAIL",7.5e+07,134069511,336069511,"1996FAIL",111387369,199115335,499118651,4,3,698233986,6.26852032028874
"1486",1486,1996,"tt0117951","Trainspotting","men","men","FAIL",3100000,16501785,24000785,"1996FAIL",4604011,24507872,35645124,4,3,60152996,13.0653458473492
"1487",1487,1996,"tt0117998","Twister","ok","ok","PASS",8.8e+07,241888385,495900000,"1996PASS",130694514,359244145,736493287,4,3,1095737432,8.3839588859866
"1488",1488,1996,"tt0118113","Walking and Talking","ok","ok","PASS",1e+06,1287480,1615787,"1996PASS",1485165,1912120,2399710,4,3,4311830,2.90326664040696
"1489",1489,1996,"tt0115856","When the Cat's Away","ok","ok","PASS",3e+05,1652472,2525984,"1996PASS",445549,2454193,3751503,4,3,6205696,13.9282009386173
"1490",1490,1995,"tt0112384","Apollo 13","ok-disagree","ok","PASS",6.5e+07,172070496,334100000,"1995PASS",99370665,263057839,510765217,4,3,773823056,7.78723837663761
"1491",1491,1995,"tt0112401","Assassins","notalk","notalk","FAIL",5e+07,30306268,83306268,"1995FAIL",76438973,46331600,127356911,4,3,173688511,2.27225071430512
"1492",1492,1995,"tt0112462","Batman Forever","notalk","notalk","FAIL",1e+08,184031112,336529144,"1995FAIL",152877946,281342983,514478842,4,3,795821825,5.20560254649157
"1493",1493,1995,"tt0112471","Before Sunrise","nowomen","nowomen","FAIL",2500000,5274005,5274005,"1995FAIL",3821949,8062791,8062791,4,3,16125582,4.21920386692758
"1494",1494,1995,"tt0112573","Braveheart","men-disagree","men","FAIL",7.2e+07,75545647,2.09e+08,"1995FAIL",110072121,115492633,319514907,4,3,435007540,3.95202287416629
"1495",1495,1995,"tt0112641","Casino","men-disagree","men","FAIL",5.2e+07,42438300,110400000,"1995FAIL",79496532,64878801,168777252,4,3,233656053,2.9391980646401
"1496",1496,1995,"tt0112642","Casper","ok","ok","PASS",5.5e+07,100328194,282300000,"1995PASS",84082870,153379682,431574441,4,3,584954123,6.95687626980383
"1497",1497,1995,"tt0112697","Clueless","ok","ok","PASS",13700000,56598476,56598476,"1995PASS",20944279,86526587,86526587,4,3,173053174,8.26255102885136
"1498",1498,1995,"tt0112715","Congo","nowomen","nowomen","FAIL",5e+07,81022333,152022333,"1995FAIL",76438973,123865278,232408620,4,3,356273898,4.66089331158335
"1499",1499,1995,"tt0112722","Copycat","dubious","dubious","FAIL",2e+07,32051917,32051917,"1995FAIL",30575589,49000312,49000312,4,3,98000624,3.20519169720655
"1500",1500,1995,"tt0112864","Die Hard: With a Vengeance","notalk","notalk","FAIL",9e+07,100012499,364480746,"1995FAIL",137590151,152897054,557210677,4,3,710107731,5.1610360613675
"1501",1501,1995,"tt0113101","Four rooms","notalk","notalk","FAIL",4e+06,4301000,4301000,"1995FAIL",6115118,6575280,6575280,4,3,13150560,2.15049979411681
"1502",1502,1995,"tt0113321","Home for the holidays","ok","ok","PASS",2e+07,17468887,22119269,"1995PASS",30575589,26706076,33815484,4,3,60521560,1.9794078210562
"1503",1503,1995,"tt0113497","Jumanji","ok","ok","PASS",6.5e+07,100458310,262758310,"1995PASS",99370665,153578601,401699506,4,3,555278107,5.58794798243526
"1504",1504,1995,"tt0113749","Mallrats","notalk-disagree","notalk","FAIL",6100000,2108367,2108367,"1995FAIL",9325555,3223228,3223228,4,3,6446456,0.69126781194256
"1505",1505,1995,"tt0113855","Mortal Kombat","notalk","notalk","FAIL",2e+07,70433227,122133227,"1995FAIL",30575589,107676871,186714768,4,3,294391639,9.62832274465751
"1506",1506,1995,"tt0114069","Outbreak","ok","ok","PASS",5e+07,67823573,67823573,"1995PASS",76438973,103687285,103687285,4,3,207374570,2.7129429119881
"1507",1507,1995,"tt0114148","Pocahontas","ok-disagree","ok","PASS",5.5e+07,141579773,347100000,"1995PASS",84082870,216444248,530639350,4,3,747083598,8.88508679591931
"1508",1508,1995,"tt0112130","Pride and Prejudice","ok-disagree","ok","PASS",2.8e+07,38372662,120918508,"1995PASS",42805825,58663337,184857731,4,3,243521068,5.68897032121212
"1509",1509,1995,"tt0114319","Sabrina","ok","ok","PASS",5.8e+07,53458319,87100000,"1995PASS",88669209,81725980,133156691,4,3,214882671,2.42341928413955
"1510",1510,1995,"tt0114323","Safe","ok","ok","PASS",3.3e+07,17142080,41495213,"1995PASS",50449722,26206460,63437029,4,3,89643489,1.7768876704613
"1511",1511,1995,"tt0114369","Se7en","notalk","notalk","FAIL",3e+07,100125643,328125643,"1995FAIL",45863384,153070026,501631742,4,3,654701768,14.2750427661422
"1512",1512,1995,"tt0114388","Sense and Sensibility","ok","ok","PASS",16500000,42993774,134993774,"1995PASS",25224861,65727998,206375709,4,3,272103707,10.7871241391578
"1513",1513,1995,"tt0114436","Showgirls","ok","ok","PASS",4e+07,20350754,37750754,"1995PASS",61151178,31111815,57712577,4,3,88824392,1.45253770908551
"1514",1514,1995,"tt0114508","Species","dubious","dubious","FAIL",3.5e+07,60054449,113354449,"1995FAIL",53507281,91810008,173293953,4,3,265103961,4.95453994382559
"1515",1515,1995,"tt0114614","Tank Girl","ok","ok","PASS",2.5e+07,4064333,4064333,"1995PASS",38219486,6213469,6213469,4,3,12426938,0.325146654248568
"1516",1516,1995,"tt0112346","The American President","ok","ok","PASS",6.2e+07,60022813,107822813,"1995PASS",94784326,91761643,164837302,4,3,256598945,2.70718752592069
"1517",1517,1995,"tt0112579","The Bridges of Madison County","ok","ok","PASS",2.2e+07,71516617,175516617,"1995PASS",33633148,109333135,268326198,4,3,377659333,11.2287833716903
"1518",1518,1995,"tt0113416","The Incredibly True Adventures of Two Girls in Love","ok","ok","PASS",250000,2210408,2477155,"1995PASS",382195,3379226,3787024,4,3,7166250,18.7502452936328
"1519",1519,1995,"tt0113957","The Net","ok","ok","PASS",2.2e+07,50621733,110521733,"1995PASS",33633148,77389465,168963355,4,3,246352820,7.3247029983634
"1520",1520,1995,"tt0114214","The Quick and the Dead","notalk-disagree","notalk","FAIL",3.2e+07,18552460,18552460,"1995FAIL",48920943,28362620,28362620,4,3,56725240,1.15952875233824
"1521",1521,1995,"tt0114814","The Usual Suspects","notalk","notalk","FAIL",6e+06,23341568,34449356,"1995FAIL",9172677,35684110,52665468,4,3,88349578,9.63182045982868
"1522",1522,1995,"tt0114709","Toy Story","notalk-disagree","notalk","FAIL",3e+07,191780865,364530148,"1995FAIL",45863384,293190647,557286202,4,3,850476849,18.5437003296573
"1523",1523,1995,"tt0114746","Twelve Monkeys","notalk","notalk","FAIL",2.9e+07,57141459,168841459,"1995FAIL",44334604,87356689,258121354,4,3,345478043,7.79251446567562
